,Date,Status,X,Y,Z,Source,Time,SessionTime
34557,2022-03-20 16:31:54.000,OnTrack,-94,8149,-129,pos,0 days 02:30:53.983000,0 days 02:30:53.983000
34558,2022-03-20 16:31:54.320,OnTrack,-68,8213,-129,pos,0 days 02:30:54.303000,0 days 02:30:54.303000
34559,2022-03-20 16:31:54.500,OnTrack,-48,8247,-128,pos,0 days 02:30:54.483000,0 days 02:30:54.483000
34560,2022-03-20 16:31:54.661,OnTrack,-27,8273,-128,pos,0 days 02:30:54.644000,0 days 02:30:54.644000
34561,2022-03-20 16:31:54.881,OnTrack,4,8304,-128,pos,0 days 02:30:54.864000,0 days 02:30:54.864000
34562,2022-03-20 16:31:55.181,OnTrack,67,8339,-130,pos,0 days 02:30:55.164000,0 days 02:30:55.164000
34563,2022-03-20 16:31:55.501,OnTrack,103,8346,-130,pos,0 days 02:30:55.484000,0 days 02:30:55.484000
34564,2022-03-20 16:31:55.801,OnTrack,152,8343,-130,pos,0 days 02:30:55.784000,0 days 02:30:55.784000
34565,2022-03-20 16:31:55.981,OnTrack,180,8335,-131,pos,0 days 02:30:55.964000,0 days 02:30:55.964000
34566,2022-03-20 16:31:56.141,OnTrack,205,8325,-131,pos,0 days 02:30:56.124000,0 days 02:30:56.124000
34567,2022-03-20 16:31:56.421,OnTrack,264,8288,-133,pos,0 days 02:30:56.404000,0 days 02:30:56.404000
34568,2022-03-20 16:31:56.841,OnTrack,315,8247,-135,pos,0 days 02:30:56.824000,0 days 02:30:56.824000
34569,2022-03-20 16:31:57.061,OnTrack,371,8195,-137,pos,0 days 02:30:57.044000,0 days 02:30:57.044000
34570,2022-03-20 16:31:57.381,OnTrack,406,8158,-138,pos,0 days 02:30:57.364000,0 days 02:30:57.364000
34571,2022-03-20 16:31:57.601,OnTrack,446,8115,-139,pos,0 days 02:30:57.584000,0 days 02:30:57.584000
34572,2022-03-20 16:31:57.921,OnTrack,509,8050,-141,pos,0 days 02:30:57.904000,0 days 02:30:57.904000
34573,2022-03-20 16:31:58.101,OnTrack,552,8010,-142,pos,0 days 02:30:58.084000,0 days 02:30:58.084000
34574,2022-03-20 16:31:58.320,OnTrack,634,7952,-143,pos,0 days 02:30:58.303000,0 days 02:30:58.303000
34575,2022-03-20 16:31:58.700,OnTrack,736,7904,-144,pos,0 days 02:30:58.683000,0 days 02:30:58.683000
34576,2022-03-20 16:31:58.920,OnTrack,867,7870,-143,pos,0 days 02:30:58.903000,0 days 02:30:58.903000
34577,2022-03-20 16:31:59.220,OnTrack,943,7863,-143,pos,0 days 02:30:59.203000,0 days 02:30:59.203000
34578,2022-03-20 16:31:59.600,OnTrack,1112,7875,-140,pos,0 days 02:30:59.583000,0 days 02:30:59.583000
34579,2022-03-20 16:31:59.680,OnTrack,1149,7881,-140,pos,0 days 02:30:59.663000,0 days 02:30:59.663000
34580,2022-03-20 16:31:59.960,OnTrack,1280,7904,-136,pos,0 days 02:30:59.943000,0 days 02:30:59.943000
34581,2022-03-20 16:32:00.180,OnTrack,1426,7937,-131,pos,0 days 02:31:00.163000,0 days 02:31:00.163000
34582,2022-03-20 16:32:00.520,OnTrack,1558,7977,-127,pos,0 days 02:31:00.503000,0 days 02:31:00.503000
34583,2022-03-20 16:32:00.680,OnTrack,1641,8005,-124,pos,0 days 02:31:00.663000,0 days 02:31:00.663000
34584,2022-03-20 16:32:00.900,OnTrack,1760,8041,-120,pos,0 days 02:31:00.883000,0 days 02:31:00.883000
34585,2022-03-20 16:32:01.221,OnTrack,2020,8071,-111,pos,0 days 02:31:01.204000,0 days 02:31:01.204000
34586,2022-03-20 16:32:01.681,OnTrack,2230,8066,-104,pos,0 days 02:31:01.664000,0 days 02:31:01.664000
34587,2022-03-20 16:32:01.841,OnTrack,2331,8059,-101,pos,0 days 02:31:01.824000,0 days 02:31:01.824000
34588,2022-03-20 16:32:02.061,OnTrack,2547,8035,-94,pos,0 days 02:31:02.044000,0 days 02:31:02.044000
34589,2022-03-20 16:32:02.321,OnTrack,2638,8021,-91,pos,0 days 02:31:02.304000,0 days 02:31:02.304000
34590,2022-03-20 16:32:02.621,OnTrack,2914,7967,-83,pos,0 days 02:31:02.604000,0 days 02:31:02.604000
34591,2022-03-20 16:32:03.081,OnTrack,3136,7922,-77,pos,0 days 02:31:03.064000,0 days 02:31:03.064000
34592,2022-03-20 16:32:03.241,OnTrack,3336,7882,-73,pos,0 days 02:31:03.224000,0 days 02:31:03.224000
34593,2022-03-20 16:32:03.581,OnTrack,3489,7851,-70,pos,0 days 02:31:03.564000,0 days 02:31:03.564000
34594,2022-03-20 16:32:03.961,OnTrack,3758,7796,-65,pos,0 days 02:31:03.944000,0 days 02:31:03.944000
34595,2022-03-20 16:32:04.161,OnTrack,3957,7756,-61,pos,0 days 02:31:04.144000,0 days 02:31:04.144000
34596,2022-03-20 16:32:04.521,OnTrack,4158,7715,-57,pos,0 days 02:31:04.504000,0 days 02:31:04.504000
34597,2022-03-20 16:32:04.800,OnTrack,4388,7669,-53,pos,0 days 02:31:04.783000,0 days 02:31:04.783000
34598,2022-03-20 16:32:04.980,OnTrack,4569,7633,-49,pos,0 days 02:31:04.963000,0 days 02:31:04.963000
34599,2022-03-20 16:32:05.320,OnTrack,4758,7595,-45,pos,0 days 02:31:05.303000,0 days 02:31:05.303000
34600,2022-03-20 16:32:05.620,OnTrack,4977,7552,-41,pos,0 days 02:31:05.603000,0 days 02:31:05.603000
34601,2022-03-20 16:32:05.780,OnTrack,5168,7515,-38,pos,0 days 02:31:05.763000,0 days 02:31:05.763000
34602,2022-03-20 16:32:06.100,OnTrack,5330,7484,-34,pos,0 days 02:31:06.083000,0 days 02:31:06.083000
34603,2022-03-20 16:32:06.380,OnTrack,5537,7444,-30,pos,0 days 02:31:06.363000,0 days 02:31:06.363000
34604,2022-03-20 16:32:06.660,OnTrack,5834,7389,-24,pos,0 days 02:31:06.643000,0 days 02:31:06.643000
34605,2022-03-20 16:32:06.980,OnTrack,5983,7362,-22,pos,0 days 02:31:06.963000,0 days 02:31:06.963000
34606,2022-03-20 16:32:07.140,OnTrack,6103,7340,-19,pos,0 days 02:31:07.123000,0 days 02:31:07.123000
34607,2022-03-20 16:32:07.400,OnTrack,6298,7304,-16,pos,0 days 02:31:07.383000,0 days 02:31:07.383000
34608,2022-03-20 16:32:07.620,OnTrack,6461,7274,-13,pos,0 days 02:31:07.603000,0 days 02:31:07.603000
34609,2022-03-20 16:32:07.861,OnTrack,6631,7244,-9,pos,0 days 02:31:07.844000,0 days 02:31:07.844000
34610,2022-03-20 16:32:08.081,OnTrack,6825,7208,-6,pos,0 days 02:31:08.064000,0 days 02:31:08.064000
34611,2022-03-20 16:32:08.481,OnTrack,6980,7178,-3,pos,0 days 02:31:08.464000,0 days 02:31:08.464000
34612,2022-03-20 16:32:08.681,OnTrack,7068,7156,-1,pos,0 days 02:31:08.664000,0 days 02:31:08.664000
34613,2022-03-20 16:32:08.941,OnTrack,7206,7105,0,pos,0 days 02:31:08.924000,0 days 02:31:08.924000
34614,2022-03-20 16:32:09.241,OnTrack,7272,7072,1,pos,0 days 02:31:09.224000,0 days 02:31:09.224000
34615,2022-03-20 16:32:09.401,OnTrack,7321,7043,2,pos,0 days 02:31:09.384000,0 days 02:31:09.384000
34616,2022-03-20 16:32:09.601,OnTrack,7375,7003,3,pos,0 days 02:31:09.584000,0 days 02:31:09.584000
34617,2022-03-20 16:32:09.821,OnTrack,7424,6954,5,pos,0 days 02:31:09.804000,0 days 02:31:09.804000
34618,2022-03-20 16:32:10.001,OnTrack,7455,6909,7,pos,0 days 02:31:09.984000,0 days 02:31:09.984000
34619,2022-03-20 16:32:10.361,OnTrack,7494,6774,8,pos,0 days 02:31:10.344000,0 days 02:31:10.344000
34620,2022-03-20 16:32:10.781,OnTrack,7492,6648,8,pos,0 days 02:31:10.764000,0 days 02:31:10.764000
34621,2022-03-20 16:32:11.061,OnTrack,7484,6594,8,pos,0 days 02:31:11.044000,0 days 02:31:11.044000
34622,2022-03-20 16:32:11.241,OnTrack,7470,6539,8,pos,0 days 02:31:11.224000,0 days 02:31:11.224000
34623,2022-03-20 16:32:11.560,OnTrack,7418,6415,6,pos,0 days 02:31:11.543000,0 days 02:31:11.543000
34624,2022-03-20 16:32:11.920,OnTrack,7369,6338,3,pos,0 days 02:31:11.903000,0 days 02:31:11.903000
34625,2022-03-20 16:32:12.100,OnTrack,7355,6318,2,pos,0 days 02:31:12.083000,0 days 02:31:12.083000
34626,2022-03-20 16:32:12.300,OnTrack,7304,6261,0,pos,0 days 02:31:12.283000,0 days 02:31:12.283000
34627,2022-03-20 16:32:12.500,OnTrack,7250,6206,-2,pos,0 days 02:31:12.483000,0 days 02:31:12.483000
34628,2022-03-20 16:32:12.880,OnTrack,7097,6077,-5,pos,0 days 02:31:12.863000,0 days 02:31:12.863000
34629,2022-03-20 16:32:13.240,OnTrack,6988,5999,-6,pos,0 days 02:31:13.223000,0 days 02:31:13.223000
34630,2022-03-20 16:32:13.500,OnTrack,6845,5900,-8,pos,0 days 02:31:13.483000,0 days 02:31:13.483000
34631,2022-03-20 16:32:13.920,OnTrack,6668,5773,-10,pos,0 days 02:31:13.903000,0 days 02:31:13.903000
34632,2022-03-20 16:32:14.361,OnTrack,6466,5616,-12,pos,0 days 02:31:14.344000,0 days 02:31:14.344000
34633,2022-03-20 16:32:14.681,OnTrack,6341,5510,-14,pos,0 days 02:31:14.664000,0 days 02:31:14.664000
34634,2022-03-20 16:32:14.921,OnTrack,6235,5407,-16,pos,0 days 02:31:14.904000,0 days 02:31:14.904000
34635,2022-03-20 16:32:15.141,OnTrack,6142,5305,-18,pos,0 days 02:31:15.124000,0 days 02:31:15.124000
34636,2022-03-20 16:32:15.401,OnTrack,5997,5124,-21,pos,0 days 02:31:15.384000,0 days 02:31:15.384000
34637,2022-03-20 16:32:15.701,OnTrack,5919,5014,-23,pos,0 days 02:31:15.684000,0 days 02:31:15.684000
34638,2022-03-20 16:32:15.941,OnTrack,5832,4882,-25,pos,0 days 02:31:15.924000,0 days 02:31:15.924000
34639,2022-03-20 16:32:16.201,OnTrack,5743,4734,-27,pos,0 days 02:31:16.184000,0 days 02:31:16.184000
34640,2022-03-20 16:32:16.441,OnTrack,5665,4610,-29,pos,0 days 02:31:16.424000,0 days 02:31:16.424000
34641,2022-03-20 16:32:16.681,OnTrack,5581,4496,-31,pos,0 days 02:31:16.664000,0 days 02:31:16.664000
34642,2022-03-20 16:32:16.841,OnTrack,5515,4424,-32,pos,0 days 02:31:16.824000,0 days 02:31:16.824000
34643,2022-03-20 16:32:17.121,OnTrack,5401,4325,-34,pos,0 days 02:31:17.104000,0 days 02:31:17.104000
34644,2022-03-20 16:32:17.281,OnTrack,5332,4279,-35,pos,0 days 02:31:17.264000,0 days 02:31:17.264000
34645,2022-03-20 16:32:17.481,OnTrack,5175,4214,-37,pos,0 days 02:31:17.464000,0 days 02:31:17.464000
34646,2022-03-20 16:32:17.781,OnTrack,5101,4198,-39,pos,0 days 02:31:17.764000,0 days 02:31:17.764000
34647,2022-03-20 16:32:18.120,OnTrack,4928,4185,-42,pos,0 days 02:31:18.103000,0 days 02:31:18.103000
34648,2022-03-20 16:32:18.320,OnTrack,4751,4187,-46,pos,0 days 02:31:18.303000,0 days 02:31:18.303000
34649,2022-03-20 16:32:18.660,OnTrack,4645,4190,-49,pos,0 days 02:31:18.643000,0 days 02:31:18.643000
34650,2022-03-20 16:32:18.960,OnTrack,4427,4182,-56,pos,0 days 02:31:18.943000,0 days 02:31:18.943000
34651,2022-03-20 16:32:19.320,OnTrack,4283,4158,-60,pos,0 days 02:31:19.303000,0 days 02:31:19.303000
34652,2022-03-20 16:32:19.500,OnTrack,4184,4131,-63,pos,0 days 02:31:19.483000,0 days 02:31:19.483000
34653,2022-03-20 16:32:19.740,OnTrack,4056,4083,-68,pos,0 days 02:31:19.723000,0 days 02:31:19.723000
34654,2022-03-20 16:32:20.020,OnTrack,3913,4009,-75,pos,0 days 02:31:20.003000,0 days 02:31:20.003000
34655,2022-03-20 16:32:20.180,OnTrack,3835,3958,-78,pos,0 days 02:31:20.163000,0 days 02:31:20.163000
34656,2022-03-20 16:32:20.440,OnTrack,3716,3861,-86,pos,0 days 02:31:20.423000,0 days 02:31:20.423000
34657,2022-03-20 16:32:20.640,OnTrack,3632,3774,-93,pos,0 days 02:31:20.623000,0 days 02:31:20.623000
34658,2022-03-20 16:32:20.881,OnTrack,3534,3653,-101,pos,0 days 02:31:20.864000,0 days 02:31:20.864000
34659,2022-03-20 16:32:20.981,OnTrack,3497,3601,-104,pos,0 days 02:31:20.964000,0 days 02:31:20.964000
34660,2022-03-20 16:32:21.221,OnTrack,3411,3474,-111,pos,0 days 02:31:21.204000,0 days 02:31:21.204000
34661,2022-03-20 16:32:21.501,OnTrack,3289,3276,-122,pos,0 days 02:31:21.484000,0 days 02:31:21.484000
34662,2022-03-20 16:32:21.761,OnTrack,3230,3175,-128,pos,0 days 02:31:21.744000,0 days 02:31:21.744000
34663,2022-03-20 16:32:22.001,OnTrack,3155,3048,-134,pos,0 days 02:31:21.984000,0 days 02:31:21.984000
34664,2022-03-20 16:32:22.321,OnTrack,3062,2899,-140,pos,0 days 02:31:22.304000,0 days 02:31:22.304000
34665,2022-03-20 16:32:22.521,OnTrack,3018,2836,-142,pos,0 days 02:31:22.504000,0 days 02:31:22.504000
34666,2022-03-20 16:32:22.721,OnTrack,2929,2718,-146,pos,0 days 02:31:22.704000,0 days 02:31:22.704000
34667,2022-03-20 16:32:23.181,OnTrack,2817,2585,-149,pos,0 days 02:31:23.164000,0 days 02:31:23.164000
34668,2022-03-20 16:32:23.561,OnTrack,2762,2535,-150,pos,0 days 02:31:23.544000,0 days 02:31:23.544000
34669,2022-03-20 16:32:23.781,OnTrack,2706,2498,-151,pos,0 days 02:31:23.764000,0 days 02:31:23.764000
34670,2022-03-20 16:32:24.041,OnTrack,2639,2471,-151,pos,0 days 02:31:24.024000,0 days 02:31:24.024000
34671,2022-03-20 16:32:24.181,OnTrack,2602,2462,-152,pos,0 days 02:31:24.164000,0 days 02:31:24.164000
34672,2022-03-20 16:32:24.460,OnTrack,2510,2459,-153,pos,0 days 02:31:24.443000,0 days 02:31:24.443000
34673,2022-03-20 16:32:24.820,OnTrack,2441,2493,-153,pos,0 days 02:31:24.803000,0 days 02:31:24.803000
34674,2022-03-20 16:32:25.140,OnTrack,2408,2528,-153,pos,0 days 02:31:25.123000,0 days 02:31:25.123000
34675,2022-03-20 16:32:25.300,OnTrack,2389,2557,-153,pos,0 days 02:31:25.283000,0 days 02:31:25.283000
34676,2022-03-20 16:32:25.520,OnTrack,2366,2597,-153,pos,0 days 02:31:25.503000,0 days 02:31:25.503000
34677,2022-03-20 16:32:25.820,OnTrack,2340,2652,-152,pos,0 days 02:31:25.803000,0 days 02:31:25.803000
34678,2022-03-20 16:32:26.080,OnTrack,2320,2702,-152,pos,0 days 02:31:26.063000,0 days 02:31:26.063000
34679,2022-03-20 16:32:26.280,OnTrack,2304,2763,-151,pos,0 days 02:31:26.263000,0 days 02:31:26.263000
34680,2022-03-20 16:32:26.680,OnTrack,2293,2838,-150,pos,0 days 02:31:26.663000,0 days 02:31:26.663000
34681,2022-03-20 16:32:26.880,OnTrack,2290,2888,-149,pos,0 days 02:31:26.863000,0 days 02:31:26.863000
34682,2022-03-20 16:32:27.060,OnTrack,2289,2935,-149,pos,0 days 02:31:27.043000,0 days 02:31:27.043000
34683,2022-03-20 16:32:27.300,OnTrack,2292,3003,-147,pos,0 days 02:31:27.283000,0 days 02:31:27.283000
34684,2022-03-20 16:32:27.541,OnTrack,2299,3079,-146,pos,0 days 02:31:27.524000,0 days 02:31:27.524000
34685,2022-03-20 16:32:27.741,OnTrack,2311,3178,-143,pos,0 days 02:31:27.724000,0 days 02:31:27.724000
34686,2022-03-20 16:32:28.021,OnTrack,2321,3242,-141,pos,0 days 02:31:28.004000,0 days 02:31:28.004000
34687,2022-03-20 16:32:28.201,OnTrack,2333,3309,-139,pos,0 days 02:31:28.184000,0 days 02:31:28.184000
34688,2022-03-20 16:32:28.461,OnTrack,2353,3413,-136,pos,0 days 02:31:28.444000,0 days 02:31:28.444000
34689,2022-03-20 16:32:28.721,OnTrack,2387,3569,-131,pos,0 days 02:31:28.704000,0 days 02:31:28.704000
34690,2022-03-20 16:32:29.201,OnTrack,2418,3712,-125,pos,0 days 02:31:29.184000,0 days 02:31:29.184000
34691,2022-03-20 16:32:29.441,OnTrack,2451,3867,-120,pos,0 days 02:31:29.424000,0 days 02:31:29.424000
34692,2022-03-20 16:32:29.701,OnTrack,2474,3974,-117,pos,0 days 02:31:29.684000,0 days 02:31:29.684000
34693,2022-03-20 16:32:29.981,OnTrack,2509,4130,-114,pos,0 days 02:31:29.964000,0 days 02:31:29.964000
34694,2022-03-20 16:32:30.261,OnTrack,2553,4314,-110,pos,0 days 02:31:30.244000,0 days 02:31:30.244000
34695,2022-03-20 16:32:30.681,OnTrack,2605,4542,-107,pos,0 days 02:31:30.664000,0 days 02:31:30.664000
34696,2022-03-20 16:32:30.841,OnTrack,2625,4641,-106,pos,0 days 02:31:30.824000,0 days 02:31:30.824000
34697,2022-03-20 16:32:31.020,OnTrack,2648,4753,-105,pos,0 days 02:31:31.003000,0 days 02:31:31.003000
34698,2022-03-20 16:32:31.260,OnTrack,2676,4899,-104,pos,0 days 02:31:31.243000,0 days 02:31:31.243000
34699,2022-03-20 16:32:31.480,OnTrack,2700,5040,-104,pos,0 days 02:31:31.463000,0 days 02:31:31.463000
34700,2022-03-20 16:32:31.640,OnTrack,2716,5144,-105,pos,0 days 02:31:31.623000,0 days 02:31:31.623000
34701,2022-03-20 16:32:31.860,OnTrack,2735,5289,-105,pos,0 days 02:31:31.843000,0 days 02:31:31.843000
34702,2022-03-20 16:32:32.120,OnTrack,2751,5462,-107,pos,0 days 02:31:32.103000,0 days 02:31:32.103000
34703,2022-03-20 16:32:32.320,OnTrack,2755,5599,-109,pos,0 days 02:31:32.303000,0 days 02:31:32.303000
34704,2022-03-20 16:32:32.500,OnTrack,2741,5796,-112,pos,0 days 02:31:32.483000,0 days 02:31:32.483000
34705,2022-03-20 16:32:32.860,OnTrack,2715,5920,-115,pos,0 days 02:31:32.843000,0 days 02:31:32.843000
34706,2022-03-20 16:32:33.160,OnTrack,2653,6103,-119,pos,0 days 02:31:33.143000,0 days 02:31:33.143000
34707,2022-03-20 16:32:33.460,OnTrack,2604,6209,-123,pos,0 days 02:31:33.443000,0 days 02:31:33.443000
34708,2022-03-20 16:32:33.760,OnTrack,2500,6367,-129,pos,0 days 02:31:33.743000,0 days 02:31:33.743000
34709,2022-03-20 16:32:34.181,OnTrack,2426,6450,-132,pos,0 days 02:31:34.164000,0 days 02:31:34.164000
34710,2022-03-20 16:32:34.361,OnTrack,2343,6522,-134,pos,0 days 02:31:34.344000,0 days 02:31:34.344000
34711,2022-03-20 16:32:34.861,OnTrack,2249,6580,-137,pos,0 days 02:31:34.844000,0 days 02:31:34.844000
34712,2022-03-20 16:32:35.081,OnTrack,2158,6610,-137,pos,0 days 02:31:35.064000,0 days 02:31:35.064000
34713,2022-03-20 16:32:35.481,OnTrack,2097,6614,-139,pos,0 days 02:31:35.464000,0 days 02:31:35.464000
34714,2022-03-20 16:32:35.681,OnTrack,2037,6599,-140,pos,0 days 02:31:35.664000,0 days 02:31:35.664000
34715,2022-03-20 16:32:36.061,OnTrack,1984,6563,-141,pos,0 days 02:31:36.044000,0 days 02:31:36.044000
34716,2022-03-20 16:32:36.141,OnTrack,1974,6553,-141,pos,0 days 02:31:36.124000,0 days 02:31:36.124000
34717,2022-03-20 16:32:36.421,OnTrack,1925,6478,-142,pos,0 days 02:31:36.404000,0 days 02:31:36.404000
34718,2022-03-20 16:32:36.941,OnTrack,1897,6405,-142,pos,0 days 02:31:36.924000,0 days 02:31:36.924000
34719,2022-03-20 16:32:37.121,OnTrack,1887,6370,-142,pos,0 days 02:31:37.104000,0 days 02:31:37.104000
34720,2022-03-20 16:32:37.261,OnTrack,1878,6338,-142,pos,0 days 02:31:37.244000,0 days 02:31:37.244000
34721,2022-03-20 16:32:37.501,OnTrack,1863,6265,-142,pos,0 days 02:31:37.484000,0 days 02:31:37.484000
34722,2022-03-20 16:32:37.820,OnTrack,1853,6207,-142,pos,0 days 02:31:37.803000,0 days 02:31:37.803000
34723,2022-03-20 16:32:38.000,OnTrack,1846,6159,-141,pos,0 days 02:31:37.983000,0 days 02:31:37.983000
34724,2022-03-20 16:32:38.260,OnTrack,1844,6143,-141,pos,0 days 02:31:38.243000,0 days 02:31:38.243000
34725,2022-03-20 16:32:38.480,OnTrack,1835,6073,-141,pos,0 days 02:31:38.463000,0 days 02:31:38.463000
34726,2022-03-20 16:32:38.800,OnTrack,1820,5947,-140,pos,0 days 02:31:38.783000,0 days 02:31:38.783000
34727,2022-03-20 16:32:39.080,OnTrack,1810,5855,-139,pos,0 days 02:31:39.063000,0 days 02:31:39.063000
34728,2022-03-20 16:32:39.280,OnTrack,1802,5771,-139,pos,0 days 02:31:39.263000,0 days 02:31:39.263000
34729,2022-03-20 16:32:39.500,OnTrack,1793,5675,-139,pos,0 days 02:31:39.483000,0 days 02:31:39.483000
34730,2022-03-20 16:32:39.700,OnTrack,1785,5581,-139,pos,0 days 02:31:39.683000,0 days 02:31:39.683000
34731,2022-03-20 16:32:39.980,OnTrack,1775,5442,-139,pos,0 days 02:31:39.963000,0 days 02:31:39.963000
34732,2022-03-20 16:32:40.220,OnTrack,1767,5315,-139,pos,0 days 02:31:40.203000,0 days 02:31:40.203000
34733,2022-03-20 16:32:40.380,OnTrack,1761,5228,-139,pos,0 days 02:31:40.363000,0 days 02:31:40.363000
34734,2022-03-20 16:32:40.641,OnTrack,1752,5076,-139,pos,0 days 02:31:40.624000,0 days 02:31:40.624000
34735,2022-03-20 16:32:40.841,OnTrack,1746,4959,-139,pos,0 days 02:31:40.824000,0 days 02:31:40.824000
34736,2022-03-20 16:32:41.081,OnTrack,1733,4742,-139,pos,0 days 02:31:41.064000,0 days 02:31:41.064000
34737,2022-03-20 16:32:41.341,OnTrack,1728,4654,-139,pos,0 days 02:31:41.324000,0 days 02:31:41.324000
34738,2022-03-20 16:32:41.581,OnTrack,1720,4501,-139,pos,0 days 02:31:41.564000,0 days 02:31:41.564000
34739,2022-03-20 16:32:41.921,OnTrack,1705,4192,-139,pos,0 days 02:31:41.904000,0 days 02:31:41.904000
34740,2022-03-20 16:32:42.241,OnTrack,1699,4050,-139,pos,0 days 02:31:42.224000,0 days 02:31:42.224000
34741,2022-03-20 16:32:42.361,OnTrack,1695,3968,-139,pos,0 days 02:31:42.344000,0 days 02:31:42.344000
34742,2022-03-20 16:32:42.561,OnTrack,1688,3829,-139,pos,0 days 02:31:42.544000,0 days 02:31:42.544000
34743,2022-03-20 16:32:42.941,OnTrack,1675,3561,-139,pos,0 days 02:31:42.924000,0 days 02:31:42.924000
34744,2022-03-20 16:32:43.121,OnTrack,1668,3432,-139,pos,0 days 02:31:43.104000,0 days 02:31:43.104000
34745,2022-03-20 16:32:43.281,OnTrack,1659,3229,-139,pos,0 days 02:31:43.264000,0 days 02:31:43.264000
34746,2022-03-20 16:32:43.761,OnTrack,1644,2875,-139,pos,0 days 02:31:43.744000,0 days 02:31:43.744000
34747,2022-03-20 16:32:44.101,OnTrack,1637,2710,-139,pos,0 days 02:31:44.084000,0 days 02:31:44.084000
34748,2022-03-20 16:32:44.320,OnTrack,1625,2460,-139,pos,0 days 02:31:44.303000,0 days 02:31:44.303000
34749,2022-03-20 16:32:44.740,OnTrack,1614,2229,-139,pos,0 days 02:31:44.723000,0 days 02:31:44.723000
34750,2022-03-20 16:32:44.980,OnTrack,1601,1954,-139,pos,0 days 02:31:44.963000,0 days 02:31:44.963000
34751,2022-03-20 16:32:45.360,OnTrack,1590,1738,-139,pos,0 days 02:31:45.343000,0 days 02:31:45.343000
34752,2022-03-20 16:32:45.580,OnTrack,1582,1567,-139,pos,0 days 02:31:45.563000,0 days 02:31:45.563000
34753,2022-03-20 16:32:45.820,OnTrack,1573,1380,-139,pos,0 days 02:31:45.803000,0 days 02:31:45.803000
34754,2022-03-20 16:32:46.020,OnTrack,1565,1224,-139,pos,0 days 02:31:46.003000,0 days 02:31:46.003000
34755,2022-03-20 16:32:46.200,OnTrack,1557,1083,-139,pos,0 days 02:31:46.183000,0 days 02:31:46.183000
34756,2022-03-20 16:32:46.400,OnTrack,1549,926,-139,pos,0 days 02:31:46.383000,0 days 02:31:46.383000
34757,2022-03-20 16:32:46.600,OnTrack,1540,770,-139,pos,0 days 02:31:46.583000,0 days 02:31:46.583000
34758,2022-03-20 16:32:46.760,OnTrack,1533,644,-139,pos,0 days 02:31:46.743000,0 days 02:31:46.743000
34759,2022-03-20 16:32:47.040,OnTrack,1523,437,-139,pos,0 days 02:31:47.023000,0 days 02:31:47.023000
34760,2022-03-20 16:32:47.301,OnTrack,1517,268,-139,pos,0 days 02:31:47.284000,0 days 02:31:47.284000
34761,2022-03-20 16:32:47.481,OnTrack,1517,167,-139,pos,0 days 02:31:47.464000,0 days 02:31:47.464000
34762,2022-03-20 16:32:47.741,OnTrack,1527,-3,-139,pos,0 days 02:31:47.724000,0 days 02:31:47.724000
34763,2022-03-20 16:32:48.101,OnTrack,1547,-138,-139,pos,0 days 02:31:48.084000,0 days 02:31:48.084000
34764,2022-03-20 16:32:48.341,OnTrack,1582,-273,-139,pos,0 days 02:31:48.324000,0 days 02:31:48.324000
34765,2022-03-20 16:32:48.761,OnTrack,1646,-409,-138,pos,0 days 02:31:48.744000,0 days 02:31:48.744000
34766,2022-03-20 16:32:49.181,OnTrack,1747,-516,-136,pos,0 days 02:31:49.164000,0 days 02:31:49.164000
34767,2022-03-20 16:32:49.261,OnTrack,1773,-534,-136,pos,0 days 02:31:49.244000,0 days 02:31:49.244000
34768,2022-03-20 16:32:49.481,OnTrack,1848,-577,-135,pos,0 days 02:31:49.464000,0 days 02:31:49.464000
34769,2022-03-20 16:32:49.681,OnTrack,1921,-610,-134,pos,0 days 02:31:49.664000,0 days 02:31:49.664000
34770,2022-03-20 16:32:49.981,OnTrack,2035,-647,-132,pos,0 days 02:31:49.964000,0 days 02:31:49.964000
34771,2022-03-20 16:32:50.181,OnTrack,2115,-663,-130,pos,0 days 02:31:50.164000,0 days 02:31:50.164000
34772,2022-03-20 16:32:50.341,OnTrack,2181,-670,-129,pos,0 days 02:31:50.324000,0 days 02:31:50.324000
34773,2022-03-20 16:32:50.661,OnTrack,2319,-663,-127,pos,0 days 02:31:50.644000,0 days 02:31:50.644000
34774,2022-03-20 16:32:50.840,OnTrack,2429,-641,-125,pos,0 days 02:31:50.823000,0 days 02:31:50.823000
34775,2022-03-20 16:32:51.280,OnTrack,2656,-555,-119,pos,0 days 02:31:51.263000,0 days 02:31:51.263000
34776,2022-03-20 16:32:51.620,OnTrack,2757,-497,-116,pos,0 days 02:31:51.603000,0 days 02:31:51.603000
34777,2022-03-20 16:32:51.860,OnTrack,2873,-415,-113,pos,0 days 02:31:51.843000,0 days 02:31:51.843000
34778,2022-03-20 16:32:52.080,OnTrack,3000,-297,-108,pos,0 days 02:31:52.063000,0 days 02:31:52.063000
34779,2022-03-20 16:32:52.380,OnTrack,3085,-200,-105,pos,0 days 02:31:52.363000,0 days 02:31:52.363000
34780,2022-03-20 16:32:52.680,OnTrack,3187,-53,-98,pos,0 days 02:31:52.663000,0 days 02:31:52.663000
34781,2022-03-20 16:32:52.940,OnTrack,3265,87,-92,pos,0 days 02:31:52.923000,0 days 02:31:52.923000
34782,2022-03-20 16:32:53.120,OnTrack,3313,189,-87,pos,0 days 02:31:53.103000,0 days 02:31:53.103000
